mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy,clase_manana
3,26.7,22.1,20.4,80.8,24.1,174.1,74.1,9.3,310.6,27,10,parcialmente_nublado,parcialmente_nublado
3,28.991362,22.035271,20.228628,77.638922,20.60111,174.882807,57.522836,10.119032,271.378733,23.04369,9,lluvioso,lluvioso
4,24.94412,20.013754,18.175767,78.396607,28.408591,167.511343,50.290669,8.496719,271.725461,23.201911,9.650671,parcialmente_nublado,despejado
4,25.91828,19.180437,17.324588,76.505057,24.798745,173.943891,42.285082,9.815397,246.924265,21.361435,9,parcialmente_nublado,despejado
9,19.2,15.7,14.3,84.6,18,167.6,95,9.9,274.7,23.8,10,lluvioso,nublado
5.026395,23.366881,18.045474,14.771585,73.67196,19.556317,178.293353,68.518251,9.566137,293.761982,25.36992,10,parcialmente_nublado,lluvioso
4,25.7,23.1,19.3,74,25.9,165.9,65.2,10,159.8,13.8,7,parcialmente_nublado,parcialmente_nublado
9,20.1,15.1,12.8,78,27.7,169.7,73,10,279.1,24.1,9,parcialmente_nublado,nublado
1,28,19,19.1,78.6,20.5,181.6,55,8.4,301.9,26,9,parcialmente_nublado,parcialmente_nublado
7,18.18331,15.820719,13.461117,79.595646,19.439505,169.796829,99.87609,8.645975,62.599665,5.411587,2.918436,nublado,nublado
8,19.1,15.1,14,83.7,18.4,173.6,100,9.8,78.3,6.9,3,lluvioso,lluvioso
7,18.6,16.1,13.1,77,13,218.3,100,9.8,221.1,18.9,8,lluvioso,lluvioso
6,20.1,16.9,15,82.5,14.8,191.8,100,9.2,204.7,17.5,7,lluvioso,lluvioso
8,22.1,19.9,15.2,69.9,25.9,157.2,99.6,10,263.2,22.9,9,nublado,lluvioso
7,19.1,15.7,14.3,84,24.1,165.4,89.9,8.7,74.7,6.4,3,parcialmente_nublado,parcialmente_nublado
10,19,16,14.7,84.1,18.4,173.2,100,10.5,334.7,28.8,10,nublado,nublado
4.59956,25.828243,18.082715,17.149786,79.405242,23.608278,174.472809,26.298817,9.929008,247.249946,20.558761,8.722471,parcialmente_nublado,despejado
1.238822,27.0438,20.379615,20.044046,79.135178,29.325241,173.832598,33.797594,9.737114,312.427055,29.757164,10,parcialmente_nublado,despejado
4.703782,24.390678,18.933828,17.640202,81.158926,23.081649,172.009564,58.385807,9.94523,227.142736,20.085864,8,parcialmente_nublado,despejado
4,28.1,24.1,20,71.7,27.7,163.5,80.5,11.2,213.7,18.7,9,parcialmente_nublado,lluvioso
4,24.703887,20.054835,17.233683,76.525633,27.118798,165.306476,53.308507,9.962868,253.767767,22.078941,9,parcialmente_nublado,despejado
8.318275,21.464294,18.760756,16.711786,88.135419,23.762978,168.782519,99.348188,9.471239,216.100302,18.6,8.357592,nublado,lluvioso
7,18.757674,16.21278,14.065267,81.56381,18.371372,170.172515,100,9.683213,251.096636,21.697132,9,nublado,nublado
11,20.1,16.7,14.4,80.8,27.2,169.4,86.3,10,206.7,17.8,8,parcialmente_nublado,parcialmente_nublado
10,18.1,14.9,12.8,80.6,27.3,176.2,73.3,9.6,193.9,16.7,8,parcialmente_nublado,parcialmente_nublado
12,22.2,18.1,17.1,84.6,24.1,177.2,76.1,9.9,192.5,16.5,9,parcialmente_nublado,parcialmente_nublado
6,23.2,17.4,16,71.6,20.5,176.9,81.5,10.3,226.4,19.5,8,parcialmente_nublado,lluvioso
3,24.1,19.1,18.5,85.8,16.6,221.9,54,9.5,230.2,19.9,8,parcialmente_nublado,lluvioso
4,24.404448,18.056271,18.181562,79.538544,18.331257,184.051731,30.871958,8.782853,292.981174,25.125838,10,parcialmente_nublado,despejado
10,18.896499,15.556088,13.964539,80.938671,20.878016,180.583746,98.293961,7.478812,112.009985,9.732557,5,lluvioso,lluvioso
7.816962,26.077509,20.602089,19.480867,79.21238,22.628113,172.215217,74.014397,9.81559,139.493895,12.200712,5.082593,lluvioso,lluvioso
11,22,18,16.2,80.7,24.1,176.3,82.7,9.3,350.6,30.4,10,parcialmente_nublado,parcialmente_nublado
12,24,19,17.9,82.1,22.3,178.9,88.8,8.8,306.7,26.6,10,parcialmente_nublado,parcialmente_nublado
11,23,18,16.3,81.8,20.5,175.3,84.6,10.4,311,26.9,10,parcialmente_nublado,parcialmente_nublado
10,21,17,15,82.9,24.1,175,83.5,9.9,331,28.5,10,parcialmente_nublado,parcialmente_nublado
11,21.1,17.1,15.3,81.5,25.4,166.4,81.3,9.6,106.7,9.2,5,lluvioso,parcialmente_nublado
11,21.1,17.1,14.5,76.4,16.3,181.6,81.3,10,187.5,16.2,8,parcialmente_nublado,parcialmente_nublado
4.728681,23.296277,18.922289,15.99719,81.919345,24.565998,170.624132,45.36647,9.659121,251.402805,21.251788,9,parcialmente_nublado,despejado
8,18.6,15.1,13.2,80.6,14.8,227.9,93.3,9.9,234.4,20.2,8,nublado,nublado
4.224358,25.552166,15.454291,14.814801,79.496534,22.952248,172.484261,24.366173,9.973366,242.017893,21.498643,8.277271,parcialmente_nublado,despejado
11,23,17.7,16.3,81.2,25.9,171.6,58.2,10.1,294.5,25.3,10,parcialmente_nublado,parcialmente_nublado
6,18.02314,15.899515,15.3401,86.311297,22.720252,191.844871,81.914855,8.223208,234.868093,20.228628,8,parcialmente_nublado,despejado
11,22.1,16.1,14.5,76,20.5,174.5,79.7,10,149.6,12.8,8,parcialmente_nublado,parcialmente_nublado
6,22,20,18,85,16.6,176.5,100,8.8,235.4,20.4,8,nublado,nublado
7,18,14,12.3,80.7,29.5,169.2,85.3,8,249.7,21.6,9,parcialmente_nublado,nublado
4,27.1,20.4,18.4,76.4,33.5,166.6,44.2,9.3,283.1,24.4,10,parcialmente_nublado,parcialmente_nublado
6,21.1,17.7,15.6,82,25.9,168.2,95.4,9,201.7,17.3,7,nublado,nublado
3,26.1,22.1,18.5,75.6,25.9,167.5,65.5,10,303.4,26.1,10,parcialmente_nublado,lluvioso
6,17.1,14.1,12.1,78.9,22.3,171.2,100,9.6,214.8,18.6,8,lluvioso,nublado
10,20.2,17.1,15.3,81.3,27.7,168,98.8,9.3,245,21.1,9,nublado,lluvioso
5,18.9,15.1,14.9,88.1,13,196.6,73.9,7,104.9,9.1,7,parcialmente_nublado,parcialmente_nublado
7,18.4,15.6,14.7,87.8,16.5,167.7,100,9.3,194.6,16.6,7,lluvioso,nublado
1,26.1,21.6,18.7,75.2,27.3,163.2,55.5,10,262.1,22.6,9,parcialmente_nublado,parcialmente_nublado
5,24.1,17.7,17.4,82.5,16.6,183.5,31.5,10,245.9,21.2,8,parcialmente_nublado,lluvioso
3,25.1,18.9,18,83.1,20.5,189.6,66.6,10,207.3,17.9,8,lluvioso,lluvioso
7,19.1,16.1,12.7,74.8,18.4,166.9,96.3,9.2,67.5,5.7,2,lluvioso,lluvioso
10,18.1,14.1,12.3,80.1,29.5,171.4,60.8,9.6,321.3,27.8,10,lluvioso,parcialmente_nublado
3.683358,26.140277,20.658322,18.045034,76.010748,23.77319,177.298696,61.935023,10.444472,222.87896,19.381362,8.935051,lluvioso,lluvioso
3.651497,24.080885,19.746593,19.151972,81.82797,24.43128,184.457729,68.350244,9.953899,258.934365,22.410957,9.507041,lluvioso,lluvioso
9,19.1,15.1,13.9,86.4,18.4,227.8,100,8,266,23.2,9,nublado,lluvioso
5,21.034932,15.208416,13.624973,82.371546,19.578004,182.996849,56.573166,9.376071,247.822923,21.168291,9,parcialmente_nublado,despejado
4,25.1,17.1,17.6,85.6,14.8,231.4,39.4,7.9,165.1,14.2,8,parcialmente_nublado,lluvioso
4.67734,25.003074,18.067489,17.446528,80.423892,26.76331,177.385914,32.177061,9.83923,207.77413,18.832246,8,parcialmente_nublado,despejado
7,20.8,18,15,78,20.5,168.3,100,9.9,244.1,21.2,8,nublado,nublado
2.033682,26.930466,22.061384,19.294241,75.151235,29.526584,183.607532,72.62415,9.760075,322.960418,27.799441,10,parcialmente_nublado,despejado
1,26.254153,20.418339,18.857719,74.618894,20.657335,178.664677,22.230701,9.822141,348.548092,28.989621,10,parcialmente_nublado,despejado
7,19,16,14,81,20.5,181.1,97.5,9.7,208.5,18.2,7,nublado,nublado
11,21,17,16.2,85.3,20.5,178.2,89,9.1,318.3,27.4,10,lluvioso,parcialmente_nublado
9,19.1,17,15.2,83.7,24.1,161.2,100,9.8,293.4,25.4,10,nublado,nublado
7.388101,17.555026,15.457525,14.679712,87.25345,16.941727,171.840498,99.661507,8.397341,222.380696,19.232596,8,nublado,nublado
5.254494,16.398504,15.281178,14.430778,87.326862,13,219.282855,100,7.227283,238.034398,20.650413,8,nublado,nublado
6,18,16,13.8,82.9,20.5,176.8,100,7.6,214.2,18.7,8,nublado,nublado
4,26,19,18.4,80,22.3,174.8,16.6,9.6,292.4,25.3,10,despejado,parcialmente_nublado
6,23,19,15.6,76,20.5,163.4,90.8,9.4,202.6,17.5,7,nublado,nublado
8,18.1,14.7,13.4,85.6,13,208.8,99.6,6.4,231,20,8,nublado,lluvioso
10,20.6,15,13.4,78.1,33.5,164.9,66.9,9.9,340.8,29.4,10,parcialmente_nublado,nublado
8,18.2,14.9,14,84.6,18.4,171.9,95,9.8,62.3,5.4,2,lluvioso,lluvioso
7,20.1,16.1,13.7,77.9,16.6,181.8,91.3,10,236.3,20.3,9,nublado,nublado
6.843487,25.889987,19.846505,19.090898,78.738041,21.628832,172.517824,49.794483,10,315.195453,27.1,10,parcialmente_nublado,lluvioso
2,29.1,22.1,21,76.9,29.5,167.2,56.4,9.3,325.4,28,10,lluvioso,lluvioso
4,24.533746,19.548306,18.208283,78.569798,30.213242,164.348875,31.15041,9.903156,264.094531,23.198365,9.613713,parcialmente_nublado,despejado
7,19,16,14.6,83.5,20.5,171.4,100,10.4,171.6,15.1,6,nublado,nublado
4,26.380707,19.195444,19.085989,81.669911,29.184596,180.515033,38.845328,8.228973,294.902102,24.987672,10,parcialmente_nublado,despejado
10,20.1,15.1,12.2,75.7,25.9,169.9,78.2,10,294.6,25.3,10,parcialmente_nublado,nublado
10,18.2,15.1,13.6,83.4,22.3,175.4,97.9,9.9,263.8,22.8,9,lluvioso,lluvioso
5.809349,18.601561,15.278815,13.18372,81.41956,25.898985,181.854522,34.474745,9.504123,240.55253,21.113777,8.311366,parcialmente_nublado,despejado
1,28,23,20.2,75.5,18.4,191.3,87.7,10,315.4,27.2,10,parcialmente_nublado,parcialmente_nublado
6,21,17,15.5,83.8,11.2,193.4,97.5,6.3,233.3,20.3,8,nublado,nublado
5.894493,18.695615,15.698729,16.134366,78.308714,25.775317,166.775412,43.220486,9.770277,242.995242,21.099877,8.179148,parcialmente_nublado,despejado
6.751723,20.459579,15.38975,14.761116,87.410181,16.896799,176.244506,87.055375,9.554957,92.320669,8,5,lluvioso,lluvioso
12,21.6,18.1,16.3,81.7,22.2,167.2,97.9,9.6,122.7,10.5,7,lluvioso,lluvioso
8,19.1,14.6,13.6,84,16.6,182.3,90.8,8,252.3,21.9,9,lluvioso,nublado
10.200565,24.075391,21.777835,17.395329,77.001792,24.89343,172.904945,83.839329,9.63207,196.349515,16.73752,8,lluvioso,lluvioso
3,29.1,22.1,21,80.4,20.5,188.7,53.5,9.7,285.1,24.6,10,parcialmente_nublado,lluvioso
6,20.1,16.1,13.7,79,16.5,183,99.2,9.2,220.3,19.2,8,nublado,nublado
6,21.481345,14.870329,14.024922,82.196609,26.306421,166.580549,39.084247,9.849535,235.879289,20.435833,8,parcialmente_nublado,despejado
7,20.4,17.1,14,76.3,16.6,176,74.1,9.2,231,19.8,8,parcialmente_nublado,lluvioso
3,27.1,20,19.6,81.9,25.9,170.4,54.7,9.7,307.4,26.6,10,parcialmente_nublado,parcialmente_nublado
5,25.1,20.1,18.6,81.4,22.3,171.7,83.5,10,222.6,19.3,8,lluvioso,nublado
5,22.1,18.9,17.9,86.7,25.9,162.2,99.2,9.9,202.1,17.5,7,lluvioso,nublado
1,24.4,19.1,18.1,82.1,27.2,175,61.7,9.4,235.1,20.4,8,lluvioso,parcialmente_nublado
12,25.1,18.9,18,80.9,20.3,181.2,70.4,9.9,216.4,18.7,8,lluvioso,lluvioso
9,17.1,14.6,12.5,82.4,18.4,196.9,100,9.8,262.6,22.8,10,nublado,nublado
4.783168,24.035142,18.408178,17.4,80.463643,26.580199,173.635584,34.735539,9.509562,241.145365,21.032956,8.532122,parcialmente_nublado,despejado
3,28.1,22.9,20.6,77.1,16.6,186.3,76.2,10,228.6,19.9,9,lluvioso,lluvioso
4,26.414007,18.495134,17.400502,78.784004,16.805764,177.722238,8.53049,8.954404,284.738246,22.70066,9.065449,parcialmente_nublado,despejado
1,23.1,19.7,17.6,80.8,14.5,177.8,90.8,10,98.6,8.5,4,lluvioso,lluvioso
1.105222,30.331172,23.290391,21.295801,77.424684,22.3,172.099319,84.170786,9.912985,213.734623,18.21729,8.159397,lluvioso,lluvioso
7,19.1,16.1,16.1,92.6,20.1,165.7,100,6.8,187.4,16.1,7,nublado,lluvioso
11,23.1,18.1,15.7,77.8,24.1,166.7,86.5,10,134.1,11.5,6,lluvioso,parcialmente_nublado
2,26.1,18.7,17.9,79.3,16.3,205,70.8,9.1,219.4,18.8,9,lluvioso,lluvioso
7,22,18,15.4,78.1,20.5,183.1,98.6,8.8,253.8,21.9,9,nublado,nublado
1,27.1,20.6,20.6,82.3,18.4,175.3,75,9.3,229.1,20,9,lluvioso,lluvioso
1,25,19.8,17.7,77.1,18.4,173.8,69.1,10,181.4,15.6,6,parcialmente_nublado,parcialmente_nublado
6,24,19,18.3,82.5,27.7,166.7,58.9,9.9,234.7,20.2,8,parcialmente_nublado,despejado
8,16.2,13.9,12.1,82.8,20.5,177.7,100,8.9,282.6,24.4,10,nublado,nublado
1.407737,27.072779,20.766386,19.265899,79.594143,22.62367,173.68202,27.432599,9.7497,346.682745,28.97038,10,parcialmente_nublado,despejado
7,18.1,15.6,14.9,87.9,9.4,234.5,100,8.7,50.2,4.2,2,nublado,lluvioso
1,24,21.9,19.6,82.2,20.5,169.7,97.8,10.3,286.3,24.6,10,nublado,parcialmente_nublado
3.278357,26.713409,21.910059,19.954156,81.332481,32.063796,164.601063,78.203374,9.854952,228.865883,19.851401,8.939632,lluvioso,lluvioso
6.388646,26.06865,20.931789,18.726988,79.561356,27.908264,168.495074,51.577004,9.979512,335.126872,27.993902,10,parcialmente_nublado,despejado
11,21.2,18.1,16.5,81.7,25.9,169.2,100,9.3,319.2,27.6,10,nublado,nublado
4,26.1,20.9,18.2,77.5,20.4,177.1,75.1,10,228.6,19.7,9,parcialmente_nublado,lluvioso
2.738086,29.061314,21.815396,20.016814,76.949205,20.5,189.640146,78.476155,10,235.904947,20.756867,8.088518,lluvioso,lluvioso
2.617418,30.068643,22.798254,20.529628,76.705334,20.877631,178.373344,74.991544,10,269.805514,23.056837,9.394894,lluvioso,lluvioso
10,20,16,13.7,81.7,20.5,181.5,94.3,9.7,323,27.9,10,nublado,nublado
12,25.1,18.1,16.5,76,24.1,178.4,55.2,9.4,347.3,30,10,parcialmente_nublado,nublado
12,24.1,19.9,17.1,76.5,22.3,173.8,81.5,10,285.6,24.6,10,lluvioso,parcialmente_nublado
8,17.1,14.1,13.6,88,20.5,180.5,100,8.3,251.6,21.7,9,lluvioso,nublado
8.521367,18.132264,14.9,13.735334,86.352268,15.837561,175.550274,94.793896,7.535938,240.301248,20.952266,8.184288,nublado,lluvioso
10,18.1,14.6,11.8,78.4,24.1,190.9,89.6,9.4,330.1,28.4,10,parcialmente_nublado,parcialmente_nublado
4,23.745777,20.029227,17.700782,77.018186,23.271755,184.832151,47.505022,9.242154,251.478025,21.528757,9,parcialmente_nublado,despejado
11,21.1,16.1,15.1,83.1,14.5,190.9,91.3,9.6,300.4,25.9,10,nublado,parcialmente_nublado
10.05505,18.33311,16.238445,13.600166,77.362988,22.017631,174.251599,84.168458,9.406555,158.997533,13.580973,6,parcialmente_nublado,nublado
4.052726,23.135623,16.259125,17.713,83.988357,22.932644,194.803264,46.508805,9.008047,253.563886,21.996356,9,parcialmente_nublado,despejado
11,21.1,16.1,14,78.4,22.2,185.2,98.8,10,123.9,10.8,6,nublado,nublado
4.292004,23.361324,18.634978,14.326408,79.581446,24.649366,175.328374,52.640799,9.338874,244.622719,21.059024,9,parcialmente_nublado,despejado
3.972617,27.587559,20.090987,19.830462,81.199787,30.163667,177.954517,31.45345,8.485123,301.835346,26.752325,10,parcialmente_nublado,despejado
7,18.1,15.1,13.3,82.2,16.5,180.9,99.6,9.8,208.5,18.1,7,nublado,parcialmente_nublado
1,24.1,20.1,18.1,80.7,25.5,172.5,81.2,10,211.5,18.3,9,lluvioso,lluvioso
2.569944,26.654847,20.887693,19.501576,79.014056,23.784282,179.79344,78.480801,9.849296,310.588526,27.909968,10,parcialmente_nublado,despejado
11,22,17,15.5,79.9,16.6,221,76.9,10.2,317.9,27.4,10,parcialmente_nublado,nublado
4,21.1,17.1,16.2,87.7,20.5,189,82.5,7.9,180.7,15.6,8,parcialmente_nublado,parcialmente_nublado
4,29.1,24.9,21.3,74,20.5,173.4,62.1,10,280.8,24.3,10,lluvioso,lluvioso
3,31,24,20.8,72.8,22.3,175.1,82.4,10,258.1,22.3,8,lluvioso,parcialmente_nublado
2,27.1,20,18.1,79.3,14.8,191.6,79,9.7,250,21.6,9,parcialmente_nublado,parcialmente_nublado
2,29,21,19.7,77,14.8,184.4,63.6,10.1,274.5,23.9,9,parcialmente_nublado,parcialmente_nublado
1,26.1,20.1,20,86.5,22.3,180.1,91.7,8.9,200.5,17.2,8,lluvioso,lluvioso
12,24.1,19.1,17,79.1,25.9,163.1,86.4,10,269.4,23.1,9,parcialmente_nublado,lluvioso
2,27.9,23.1,20.2,75.4,25.9,171.1,71.1,10,283.2,24.5,10,parcialmente_nublado,parcialmente_nublado
2,21.9,18.5,17.5,81.4,25.2,206.8,77.5,8,260.9,22.6,9,parcialmente_nublado,parcialmente_nublado
4,24.455446,18.967356,17.376558,80.068266,27.244196,164.424941,37.76813,9.787704,267.014818,23.821568,9.988682,parcialmente_nublado,despejado
9,19.1,15.1,14.8,89.5,18,182,100,7.9,254.3,22,9,nublado,nublado
5.430133,17.848099,15.1,13.488381,87.147057,16.497236,185.610833,65.290787,6.94917,237.711535,20.798255,8.465229,parcialmente_nublado,despejado
5.157551,22.271542,17.86997,13.732952,82.439539,18.471958,169.3398,58.282416,9.675845,243.985953,20.691147,8.61691,parcialmente_nublado,despejado
5.343561,17.35528,15.1,13.449161,82.500173,17.825805,192.845723,61.967914,7.830882,243.273893,20.760966,8.799669,parcialmente_nublado,despejado
5.960029,18.155634,14.52307,13.150318,80.668565,24.32351,188.880846,30.203676,9.65422,243.153936,21.005271,8.526529,parcialmente_nublado,despejado
2,25,20,18.9,78.5,16.6,205,67.1,10,275.7,23.9,9,parcialmente_nublado,parcialmente_nublado
10,20.4,16.5,14.2,79.6,16.6,179.2,77.3,9.6,296.8,25.6,10,lluvioso,lluvioso
2,28.2,21.1,21,85.2,22.3,176.8,80.8,9.9,233.9,20.2,9,lluvioso,lluvioso
9,17.1,14.7,12.8,82.9,20.3,169.9,99.6,8,92.6,7.9,4,nublado,lluvioso
1,26.229784,21.094625,18.841696,75.019051,21.488556,177.892659,62.590597,9.97868,349.084842,29.084101,10,parcialmente_nublado,despejado
8,19,14.9,13.3,82.1,29.5,162.3,87.5,9.2,262.3,22.7,9,parcialmente_nublado,parcialmente_nublado
3.279649,24.189174,20.352698,19.648928,85.177847,31.524193,164.156312,44.831127,9.105593,283.373558,26.59169,10,parcialmente_nublado,despejado
4,25.1,19.599187,17.4,76.609457,23.540893,173.3012,46.338237,9.776788,231.12388,20.209018,8.120182,parcialmente_nublado,despejado
5.467462,24.854737,19.367543,17.844912,79.145238,26.204199,166.838686,53.828434,9.709524,244.897471,20.579077,8.963167,parcialmente_nublado,despejado
7,17.4,15.1,13.6,84.2,18,190.3,100,9.7,218,18.8,8,nublado,nublado
9,18.1,15.1,14,86.4,27.7,170.7,100,9.8,189.9,16.3,8,lluvioso,nublado
2.961432,25.863397,20.209548,17.582758,73.346016,21.038013,181.534712,67.25944,9.854842,213.860539,18.472359,8,lluvioso,lluvioso
9.768153,21.720519,16.746037,14.69049,74.487224,17.213805,178.374811,74.953918,9.544522,296.509375,25.6,10,parcialmente_nublado,lluvioso
11,19.2,16.1,14.1,79.4,29.5,173,98.8,9.1,338.3,29.1,10,nublado,parcialmente_nublado
12,25.1,21.1,19.1,81.8,22.3,174.6,96.7,10,312.8,26.9,10,nublado,nublado
10,20.8,16,13.8,78.5,22.3,168.4,69.1,10.4,335.3,28.9,10,parcialmente_nublado,nublado
1,26.154598,20.159081,18.877834,76.932326,21.234621,177.938001,46.288165,9.916137,339.426353,30.385883,10,parcialmente_nublado,despejado
5,24,19,17.7,81.1,29.5,161.9,63.5,10,257,22.3,9,parcialmente_nublado,parcialmente_nublado
10,21.1,15.1,14.7,85.1,24.1,199.3,83.4,7.2,266,23,9,lluvioso,nublado
6,24,19,17.4,81.6,16.6,178.4,96.8,7.5,241.2,21.1,8,lluvioso,nublado
7,22.4,17.6,15.9,74.1,20.5,173.9,95.8,10.6,233.2,20.1,8,nublado,lluvioso
9,21.1,18.1,15.6,78.5,22.3,168.3,95,9.1,283.8,24.6,10,nublado,nublado
6,18.1,15.9,13.2,79.5,25.4,170.7,99.6,10,207.6,18,7,nublado,nublado
4,23.9,18.6,18.1,85.3,18.4,178.6,60.8,9.7,199.2,17.1,7,lluvioso,lluvioso
4,23.1,19,18.1,83.8,18.4,185.7,75,9.5,262.9,22.8,9,parcialmente_nublado,parcialmente_nublado
4,25.1,19.492564,17.4,76.741695,24.134587,175.929751,46.39783,9.743563,234.954968,20.272351,8.16777,parcialmente_nublado,despejado
4,25.1,19.1,18.3,81.2,16.6,194.3,78.8,9.8,195.4,16.8,8,lluvioso,lluvioso
4,27.1,20.1,19.5,83.1,20.5,190,63.9,8.6,262.4,22.6,10,lluvioso,lluvioso
6.463111,23.095696,15.628253,15.919009,82.815275,27.667312,166.937729,78.570764,7.956758,236.421867,20.212493,8,parcialmente_nublado,despejado
9,17.2,15.1,13.1,82.6,18.4,174.6,100,10,231.1,20,9,lluvioso,nublado
3.115456,25.877367,17.981872,16.676058,81.727412,25.025057,168.825584,34.258833,9.474604,289.625065,26.736477,10,parcialmente_nublado,despejado
5,23,19,18,86.2,18.4,206.1,88.4,9.4,270.6,23.3,9,parcialmente_nublado,parcialmente_nublado
7,17.1364,14.793515,12.40151,84.060409,17.792321,190.443768,98.696892,9.613015,218.905808,18.923266,8,nublado,nublado
12,23,19,17.1,81.4,18.4,179.5,91.3,10.4,297.1,25.7,10,nublado,parcialmente_nublado
1,25.4,19.9,19.4,82,29.5,174.2,65.7,9.1,254.5,22,9,lluvioso,lluvioso
4,24.021975,17.073547,18.609984,81.620285,22.351509,174.013705,36.493742,8.726562,286.165162,24.322631,10,parcialmente_nublado,despejado
4.217629,22.225637,15.081544,13.12233,78.762144,25.659728,165.196715,22.242498,9.957145,246.325213,21.367049,8.837176,parcialmente_nublado,despejado
9,18,15,13.5,85.6,14.8,185.6,100,7.5,293,25.4,10,nublado,parcialmente_nublado
2,28.2,21.9,21.2,79.7,27.7,168.5,63.1,10,300.5,26.1,10,parcialmente_nublado,parcialmente_nublado
8,17,13,12.2,85.1,11.2,201.3,92.9,6.5,256.9,22.2,9,nublado,nublado
12,26.1,22.1,18.9,74.9,27.7,169.8,83.3,10,312.3,26.8,10,parcialmente_nublado,parcialmente_nublado
5.27575,20.296904,18.295671,16.890416,79.582655,25.643508,169.932084,43.177325,9.779839,239.007261,21.05944,8.329144,parcialmente_nublado,despejado
3,27.4,22.6,20.5,79.7,29,172.5,69.5,10,206.6,17.8,8,lluvioso,lluvioso
4,20,17,16.3,89.2,16.6,241.2,72,6.5,273.2,23.5,9,parcialmente_nublado,parcialmente_nublado
6,21.1,18.9,14.8,73.9,16.6,161.5,98.7,10.4,240.6,21.1,8,nublado,nublado
5.786611,21.638102,14.850117,15.00217,80.551751,25.173684,177.772722,33.850796,9.589057,242.770363,22.150433,8.006315,parcialmente_nublado,despejado
4,25.379983,18.835395,16.727887,74.813084,22.855437,175.446411,21.786996,10,257.765235,21.827268,9,parcialmente_nublado,despejado
10,18.4,15.1,13.1,81.9,20.7,176.4,88.3,9.1,192,16.5,8,lluvioso,lluvioso
11,23.1,18.1,15.9,78.1,25.9,168.8,77.8,10,159.4,13.6,8,lluvioso,lluvioso
9,20.4,16.1,13.8,79.1,22.3,175.1,91.3,9.5,201.4,17.3,9,nublado,nublado
3,27.2,21.7,19.9,77,33.5,164.2,17.6,10,312.7,27,10,despejado,parcialmente_nublado
2.151918,28.180864,22.090536,20.400102,80.043865,19.775379,192.084449,80.412278,9.772359,217.971723,18.928067,8.56565,lluvioso,lluvioso
10,19,16,14,83.5,18.4,177.6,100,10,315,27.1,10,nublado,nublado
6.074859,18.860234,17.545767,15.640564,82.451491,24.345416,167.999916,77.06957,9.188094,252.443119,22.250088,8.64037,parcialmente_nublado,despejado
4,27.409469,18.912924,16.862719,75.457957,24.839382,168.443004,10.773775,8.440086,264.162952,23.733993,9.279541,parcialmente_nublado,despejado
11,21,16,14.9,84.1,18.4,175,75,9.6,333.3,28.7,10,parcialmente_nublado,parcialmente_nublado
9,18.1,14.8,13.3,84.7,13,219.6,61.2,6,301,26,10,parcialmente_nublado,parcialmente_nublado
4,25.2,19.1,18.1,80.5,13,213.7,81.1,10,218.4,18.9,8,lluvioso,lluvioso
12,24.1,19.1,17.4,80.8,32.9,161.4,79,9.7,123.3,10.6,5,lluvioso,lluvioso
1,26.4,18.6,18.2,78.5,18.2,197,44.1,9.3,256.8,22.3,8,lluvioso,lluvioso
9,22.1,18.1,14.9,71.9,24.1,175.7,97.9,10,291.1,25.1,10,lluvioso,lluvioso
10.698589,19.664763,16.749223,15.030826,82.975647,18.224283,170.748508,95.777563,9.608807,59.654615,5.338084,2,lluvioso,lluvioso
8,19,16,14.6,82.3,14.8,179.6,99.5,9.8,254.1,22,9,nublado,nublado
10,21.1,16,14.3,78,14.8,199.3,86.9,10,323.4,27.8,10,parcialmente_nublado,nublado
5,24.2,20.9,18,78.3,20.5,161.8,69,10,255.5,22.1,9,parcialmente_nublado,parcialmente_nublado
11,22,17,15.2,79.4,25.9,172.1,74.3,10.2,342.9,29.7,10,parcialmente_nublado,nublado
1,28.875078,23.261094,21.134277,82.784711,28.827027,161.539635,91.896682,10,161.120983,13.800592,5.493745,lluvioso,lluvioso
3,28.1,23.9,20.2,73.6,29.5,167,74.1,10,282.7,24.3,10,parcialmente_nublado,parcialmente_nublado
8,18.1,14.9,12.4,79.1,21.9,184.9,97.5,9.3,245.1,21.2,9,nublado,nublado
4,23.1,17.1,17.1,86.4,13,213.9,65.5,7.7,197,17,8,parcialmente_nublado,lluvioso
11,20.964215,17.063914,16.078099,79.104574,23.776094,172.85445,82.362443,10,118.611963,10.385519,3.985527,lluvioso,lluvioso
